Server ID,Uptime (%),Workload (CPU %),Temperature (°C),Timestamp,Server Location,Server Type,Memory Usage (%),Disk Usage (%),Error Rate (%),Carbon Emissions (kg CO2),Maintenance Status,Power State,Fan Speed (RPM),Latency (ms),Year,Month,Day
Server-3829,97.6,84,30,2023-09-04 19:06:08,Cork,Cloud,83,89,2,240.06,Active,On,3926,6,2023,9,4
Server-3830,98.4,53,39,2024-07-18 02:15:23,Kilkenny,Mainframe,57,90,3,157.41,Retired,On,2008,92,2024,7,18
Server-3831,99.5,73,36,2024-08-06 20:07:54,Carlow,Network Node,78,75,4,126.35,Active,On,3994,57,2024,8,6
Server-3832,98.4,52,30,2022-02-28 22:50:15,Mayo,Network Node,84,65,3,170.28,Inactive,On,4268,50,2022,2,28
Server-3833,96.2,37,44,2021-08-24 13:41:31,Limerick,Enterprise,57,61,1,70.53,Needs Maintenance,On,3470,68,2021,8,24
Server-3834,96.3,24,41,2022-06-06 07:23:38,Galway,Backup Server,84,81,4,101.41,Active,On,3464,98,2022,6,6
Server-3835,97.1,13,37,2022-01-28 12:54:53,Carlow,Mainframe,68,71,4,79.63,Needs Maintenance,On,3059,85,2022,1,28
Server-3836,95.2,34,31,2021-11-28 13:22:53,Dublin,Mainframe,76,71,1,131.61,Needs Maintenance,On,2609,1,2021,11,28
Server-3837,96.9,72,32,2023-08-27 22:46:53,Cork,Cloud,89,73,2,230.46,Inactive,Standby,2891,16,2023,8,27
Server-3838,95.7,37,44,2024-11-10 00:22:02,Cork,Network Node,91,78,2,179.87,Needs Maintenance,On,3899,96,2024,11,10
Server-3839,99.1,61,32,2024-08-12 14:25:46,Carlow,Mainframe,93,89,0,173.94,Out of Service,On,2012,5,2024,8,12
Server-3840,98.9,3,36,2020-05-24 05:54:20,Dublin,Backup Server,69,92,2,117.0,Retired,Standby,2274,16,2020,5,24
Server-3841,95.9,78,34,2023-06-16 13:22:31,Mayo,Edge,90,84,3,188.99,Needs Maintenance,On,4250,96,2023,6,16
Server-3842,96.4,28,37,2024-07-19 19:10:40,Galway,Mainframe,64,69,4,111.19,Retired,On,2925,6,2024,7,19
Server-3843,97.8,73,42,2021-06-23 14:28:52,Donegal,Network Node,66,93,0,139.78,Out of Service,On,3059,29,2021,6,23
Server-3844,96.2,32,35,2024-01-17 03:34:06,Kilkenny,Edge,53,62,0,187.73,Retired,Standby,4307,67,2024,1,17
Server-3845,95.3,6,28,2020-08-30 05:25:22,Limerick,Cloud,51,54,2,145.94,Out of Service,On,3437,42,2020,8,30
Server-3846,98.8,80,36,2024-05-10 17:26:04,Dublin,Edge,56,87,0,195.73,Needs Maintenance,Standby,3212,20,2024,5,10
Server-3847,95.5,3,38,2022-07-15 11:49:39,Galway,Enterprise,68,67,0,139.97,Inactive,On,4207,53,2022,7,15
Server-3848,98.4,73,33,2020-01-27 14:10:50,Kilkenny,Edge,61,61,1,217.9,Active,On,2073,5,2020,1,27
Server-3849,95.7,64,27,2023-04-23 06:21:09,Mayo,Edge,63,79,2,170.87,Under Repair,On,3770,41,2023,4,23
Server-3850,95.0,83,43,2023-05-05 07:33:01,Galway,Edge,54,50,2,105.91,Active,On,2300,78,2023,5,5
Server-3851,97.8,70,31,2020-02-24 14:42:06,Cork,Backup Server,75,93,4,122.83,Inactive,Standby,4334,75,2020,2,24
Server-3852,96.4,8,30,2020-09-18 05:48:12,Donegal,Network Node,74,80,3,138.84,Under Repair,On,2695,54,2020,9,18
Server-3853,95.7,31,30,2025-01-01 04:43:26,Mayo,Cloud,59,64,0,197.86,Needs Maintenance,On,3770,3,2025,1,1
Server-3854,98.4,27,35,2022-12-06 01:56:18,Limerick,Edge,69,68,0,241.87,Out of Service,On,4345,25,2022,12,6
Server-3855,98.2,91,34,2024-02-27 16:35:11,Kilkenny,Enterprise,61,54,3,75.65,Needs Maintenance,On,2086,99,2024,2,27
Server-3856,97.1,61,36,2021-07-15 06:17:22,Donegal,Mainframe,56,65,3,130.69,Active,On,3399,17,2021,7,15
Server-3857,95.4,1,34,2024-06-11 16:53:32,Donegal,Backup Server,73,92,0,211.31,Inactive,On,3021,35,2024,6,11
Server-3858,97.3,3,42,2021-05-13 19:13:23,Carlow,Edge,50,93,3,147.21,Needs Maintenance,On,3098,76,2021,5,13
Server-3859,95.5,80,29,2024-06-22 08:01:06,Cork,Mainframe,72,55,1,142.22,Active,On,2052,25,2024,6,22
Server-3860,100.0,69,36,2024-10-12 14:56:16,Dublin,Mainframe,58,59,3,178.73,Active,On,4346,66,2024,10,12
Server-3861,96.2,7,42,2022-12-12 14:53:58,Carlow,Mainframe,61,65,2,82.67,Needs Maintenance,On,3815,28,2022,12,12
Server-3862,95.0,45,39,2025-03-17 05:46:55,Mayo,Backup Server,53,54,0,180.34,Inactive,On,4923,52,2025,3,17
Server-3863,96.1,11,43,2021-09-20 14:00:07,Limerick,Edge,91,93,0,165.32,Inactive,On,2918,85,2021,9,20
Server-3864,98.1,18,31,2022-08-11 18:23:15,Carlow,Network Node,89,50,3,159.87,Needs Maintenance,On,2985,68,2022,8,11
Server-3865,99.9,92,25,2020-04-16 17:55:43,Donegal,Edge,53,54,4,204.03,Needs Maintenance,On,2146,68,2020,4,16
Server-3866,97.6,95,28,2023-10-05 10:20:06,Donegal,Backup Server,55,61,1,146.55,Under Repair,Standby,3446,19,2023,10,5
Server-3867,97.2,27,29,2021-06-12 22:01:02,Galway,Edge,93,87,2,152.02,Needs Maintenance,On,3428,12,2021,6,12
Server-3868,100.0,4,36,2022-09-25 22:05:12,Galway,Network Node,50,86,3,159.03,Needs Maintenance,On,4478,27,2022,9,25
Server-3869,95.8,42,40,2020-03-19 22:54:02,Cork,Cloud,64,69,4,47.61,Retired,On,2137,16,2020,3,19
Server-3870,96.0,11,29,2025-03-05 00:58:46,Cork,Backup Server,57,57,3,202.39,Retired,Standby,3519,77,2025,3,5
Server-3871,96.9,68,40,2023-01-24 19:26:14,Dublin,Backup Server,62,57,0,179.68,Under Repair,On,2058,34,2023,1,24
Server-3872,98.7,32,27,2022-10-25 11:34:46,Carlow,Backup Server,67,56,2,177.01,Retired,On,4908,77,2022,10,25
Server-3873,96.5,52,32,2021-09-21 13:58:42,Donegal,Backup Server,72,79,3,167.02,Needs Maintenance,On,4037,77,2021,9,21
Server-3874,97.3,30,43,2022-04-20 00:17:22,Donegal,Network Node,74,93,0,217.93,Inactive,On,2296,93,2022,4,20
Server-3875,99.7,24,41,2022-02-21 08:33:10,Mayo,Backup Server,78,68,1,160.65,Needs Maintenance,Off,3982,19,2022,2,21
Server-3876,99.4,6,35,2022-11-29 20:38:46,Cork,Edge,60,74,0,139.29,Retired,On,3826,10,2022,11,29
Server-3877,99.7,24,38,2020-06-26 00:17:13,Galway,Backup Server,75,64,3,63.29,Active,Off,4703,18,2020,6,26
Server-3878,95.8,28,27,2022-08-31 22:24:20,Kilkenny,Backup Server,58,50,3,86.5,Active,On,3313,56,2022,8,31
Server-3879,97.4,74,41,2022-08-27 11:42:48,Dublin,Edge,64,74,1,134.76,Active,On,2929,8,2022,8,27
Server-3880,98.6,20,28,2022-04-13 22:20:52,Kilkenny,Network Node,66,84,3,154.99,Needs Maintenance,On,3252,53,2022,4,13
Server-3881,98.7,55,43,2024-03-21 14:38:10,Carlow,Backup Server,82,77,4,120.48,Out of Service,On,2043,48,2024,3,21
Server-3882,97.8,22,36,2021-05-05 23:22:15,Limerick,Enterprise,68,70,1,138.51,Needs Maintenance,On,2248,98,2021,5,5
Server-3883,99.1,5,33,2024-08-24 15:06:14,Cork,Network Node,86,72,2,104.78,Needs Maintenance,On,4181,72,2024,8,24
Server-3884,95.2,86,26,2022-05-11 13:59:07,Galway,Mainframe,87,78,0,197.21,Active,Off,2593,78,2022,5,11
Server-3885,96.0,73,29,2023-12-04 04:49:20,Galway,Network Node,73,82,2,135.76,Active,Standby,3654,36,2023,12,4
Server-3886,96.6,34,34,2024-04-07 01:29:50,Carlow,Enterprise,91,75,1,208.94,Active,On,3350,91,2024,4,7
Server-3887,98.6,4,27,2024-10-05 22:08:04,Limerick,Backup Server,76,62,4,136.89,Inactive,On,4359,57,2024,10,5
Server-3888,99.5,61,43,2020-04-27 23:24:16,Carlow,Mainframe,78,53,1,168.11,Needs Maintenance,On,3893,86,2020,4,27
Server-3889,97.6,81,42,2021-11-04 04:10:40,Kilkenny,Edge,70,82,4,173.41,Active,On,3688,47,2021,11,4
Server-3890,98.5,84,29,2021-01-10 21:58:32,Cork,Cloud,77,59,3,158.03,Needs Maintenance,Standby,2466,68,2021,1,10
Server-3891,98.0,78,27,2021-02-10 18:37:27,Mayo,Network Node,80,88,1,94.79,Active,On,4163,26,2021,2,10
Server-3892,99.6,75,42,2021-05-04 03:51:49,Carlow,Network Node,82,69,2,132.91,Active,On,4867,14,2021,5,4
Server-3893,99.5,39,38,2023-08-20 15:58:22,Donegal,Network Node,73,87,0,46.16,Retired,On,4294,8,2023,8,20
Server-3894,99.0,70,27,2022-04-12 05:03:17,Limerick,Network Node,88,80,1,232.13,Retired,On,2599,47,2022,4,12
Server-3895,96.4,91,32,2020-09-15 23:40:46,Galway,Enterprise,68,62,0,-18.02,Active,Standby,4783,92,2020,9,15
Server-3896,96.9,98,42,2020-03-11 21:13:53,Limerick,Mainframe,78,83,1,192.1,Out of Service,On,4303,33,2020,3,11
Server-3897,97.1,6,32,2023-05-23 03:01:25,Galway,Enterprise,59,60,1,155.43,Active,On,3692,86,2023,5,23
Server-3898,95.0,17,31,2023-01-23 21:49:11,Donegal,Cloud,66,76,1,63.17,Under Repair,On,2737,78,2023,1,23
Server-3899,96.2,47,42,2024-02-22 22:12:53,Dublin,Backup Server,82,56,3,163.03,Needs Maintenance,On,4883,9,2024,2,22
Server-3900,98.6,83,34,2023-05-07 07:57:58,Dublin,Enterprise,92,64,2,94.67,Needs Maintenance,On,3963,24,2023,5,7
Server-3901,97.7,89,33,2022-01-02 09:08:01,Mayo,Network Node,69,60,3,171.62,Needs Maintenance,On,4090,32,2022,1,2
Server-3902,99.8,97,27,2023-04-28 08:10:41,Limerick,Cloud,54,51,2,147.12,Needs Maintenance,On,3448,75,2023,4,28
Server-3903,95.1,77,33,2021-08-09 13:55:57,Carlow,Cloud,88,60,0,161.47,Needs Maintenance,On,4452,38,2021,8,9
Server-3904,96.9,78,40,2022-06-21 18:45:54,Kilkenny,Cloud,50,90,3,131.55,Active,On,3902,79,2022,6,21
Server-3905,98.5,79,43,2023-12-12 00:01:27,Cork,Edge,85,94,0,216.49,Needs Maintenance,On,3333,48,2023,12,12
Server-3906,95.7,22,27,2023-10-11 22:17:39,Dublin,Enterprise,85,90,1,99.21,Active,On,3749,6,2023,10,11
Server-3907,97.5,97,25,2020-12-28 19:59:22,Kilkenny,Cloud,70,74,3,116.28,Retired,On,3167,18,2020,12,28
Server-3908,95.1,83,42,2022-07-27 10:35:53,Cork,Mainframe,70,64,3,141.44,Needs Maintenance,On,4603,63,2022,7,27
Server-3909,95.9,18,34,2021-04-12 21:26:54,Mayo,Backup Server,64,51,1,144.89,Inactive,On,4821,62,2021,4,12
Server-3910,99.7,9,32,2022-04-19 21:25:01,Cork,Cloud,55,71,4,93.42,Needs Maintenance,On,4941,72,2022,4,19
Server-3911,98.0,49,32,2024-12-24 13:50:16,Dublin,Mainframe,77,59,0,50.23,Active,On,4320,98,2024,12,24
Server-3912,98.8,33,35,2024-10-07 20:06:06,Mayo,Backup Server,66,85,2,167.78,Active,On,4181,38,2024,10,7
Server-3913,95.5,50,25,2020-09-11 15:04:58,Mayo,Enterprise,53,55,2,166.38,Needs Maintenance,On,2835,25,2020,9,11
Server-3914,96.2,71,29,2022-11-04 12:24:15,Cork,Mainframe,91,81,2,235.14,Under Repair,On,2726,11,2022,11,4
Server-3915,96.0,50,41,2021-07-07 12:46:31,Mayo,Backup Server,91,62,3,212.59,Needs Maintenance,On,4005,29,2021,7,7
Server-3916,96.4,84,26,2023-07-21 05:56:45,Carlow,Enterprise,87,81,2,153.31,Active,Standby,3404,27,2023,7,21
Server-3917,96.3,64,40,2021-08-22 18:44:55,Donegal,Backup Server,65,85,2,116.24,Active,On,3972,5,2021,8,22
Server-3918,97.8,44,26,2020-11-11 05:02:14,Mayo,Enterprise,93,51,1,206.42,Retired,On,2306,63,2020,11,11
Server-3919,98.5,41,38,2022-02-10 17:47:05,Kilkenny,Network Node,89,62,0,107.57,Active,Off,2855,9,2022,2,10
Server-3920,97.7,81,36,2021-05-02 00:08:31,Kilkenny,Network Node,60,91,3,194.64,Out of Service,On,3860,23,2021,5,2
Server-3921,96.5,58,28,2020-01-11 12:39:21,Donegal,Edge,73,56,1,78.26,Out of Service,On,2675,13,2020,1,11
Server-3922,98.5,48,39,2021-03-25 15:45:54,Carlow,Backup Server,78,81,1,248.29,Needs Maintenance,On,2386,40,2021,3,25
Server-3923,97.8,22,27,2021-04-07 00:29:06,Carlow,Network Node,79,86,3,96.59,Inactive,On,3508,85,2021,4,7
Server-3924,98.2,15,33,2022-08-18 13:58:27,Galway,Mainframe,63,85,1,100.5,Active,Standby,4284,44,2022,8,18
Server-3925,96.1,46,34,2021-12-20 02:46:41,Donegal,Cloud,71,78,4,54.67,Under Repair,On,2907,9,2021,12,20
Server-3926,99.8,41,29,2020-04-29 05:06:45,Carlow,Backup Server,73,88,3,130.13,Under Repair,On,4966,62,2020,4,29
Server-3927,96.6,24,26,2023-12-09 04:37:06,Dublin,Enterprise,50,91,0,171.8,Out of Service,On,4167,59,2023,12,9
Server-3928,96.8,68,30,2022-03-13 19:08:11,Cork,Backup Server,68,60,3,120.11,Active,On,3223,2,2022,3,13
Server-3929,97.7,74,37,2023-12-07 09:15:09,Kilkenny,Network Node,81,61,1,105.57,Active,On,2504,89,2023,12,7
Server-3930,95.2,42,30,2024-11-26 21:26:25,Mayo,Enterprise,63,85,1,77.54,Needs Maintenance,On,2190,65,2024,11,26
Server-3931,96.0,5,29,2023-07-27 00:56:56,Carlow,Mainframe,54,76,0,163.99,Active,On,3971,72,2023,7,27
Server-3932,99.1,13,38,2023-08-11 11:00:32,Limerick,Network Node,56,76,0,184.77,Active,On,3015,96,2023,8,11
Server-3933,99.0,25,43,2022-06-27 23:16:03,Dublin,Network Node,90,79,4,158.18,Active,On,2545,32,2022,6,27
Server-3934,95.7,90,29,2024-12-28 14:45:12,Galway,Backup Server,69,50,3,184.61,Retired,On,4942,21,2024,12,28
Server-3935,97.9,13,39,2024-08-28 22:52:20,Mayo,Cloud,66,75,2,89.24,Retired,On,3123,55,2024,8,28
Server-3936,95.3,55,33,2023-03-30 04:25:49,Mayo,Cloud,53,84,1,118.35,Active,On,3147,22,2023,3,30
Server-3937,95.4,28,40,2024-06-15 14:18:45,Mayo,Backup Server,54,57,2,139.98,Active,On,4566,66,2024,6,15
Server-3938,99.0,81,44,2025-03-04 15:31:47,Donegal,Network Node,52,77,1,213.88,Out of Service,On,2845,58,2025,3,4
Server-3939,97.4,81,36,2021-03-07 07:00:47,Dublin,Enterprise,78,53,0,213.59,Retired,On,4454,43,2021,3,7
Server-3940,99.6,77,44,2023-10-17 00:55:40,Cork,Mainframe,87,80,2,189.66,Needs Maintenance,On,4410,10,2023,10,17
Server-3941,97.4,56,38,2022-11-10 22:39:18,Dublin,Mainframe,79,61,1,188.43,Out of Service,On,2885,65,2022,11,10
Server-3942,99.0,70,42,2021-07-15 11:04:53,Kilkenny,Cloud,87,66,3,110.55,Under Repair,Standby,4875,45,2021,7,15
Server-3943,98.2,91,43,2022-10-29 11:25:34,Galway,Enterprise,71,86,3,155.17,Needs Maintenance,On,4885,43,2022,10,29
Server-3944,97.2,4,31,2024-09-10 17:51:19,Limerick,Enterprise,91,67,3,66.66,Active,Standby,2100,44,2024,9,10
Server-3945,97.8,48,43,2023-06-06 21:28:03,Mayo,Edge,59,83,1,188.43,Needs Maintenance,On,3131,55,2023,6,6
Server-3946,99.7,60,30,2024-03-30 19:38:39,Cork,Edge,73,71,3,137.53,Retired,On,3169,10,2024,3,30
Server-3947,95.4,48,42,2023-03-10 19:41:11,Donegal,Edge,60,61,4,252.09,Retired,On,3251,8,2023,3,10
Server-3948,97.6,78,27,2023-06-11 22:11:16,Cork,Backup Server,70,90,4,163.05,Under Repair,On,2703,4,2023,6,11
Server-3949,95.3,48,35,2022-03-13 14:54:42,Dublin,Mainframe,56,84,0,112.24,Out of Service,On,4425,34,2022,3,13
Server-3950,97.8,97,41,2023-08-06 04:44:06,Carlow,Mainframe,82,62,2,136.32,Active,On,4650,56,2023,8,6
Server-3951,98.0,68,28,2023-06-21 19:28:23,Carlow,Network Node,71,75,1,118.45,Needs Maintenance,Standby,2027,26,2023,6,21
Server-3952,99.0,67,39,2020-06-19 11:30:50,Cork,Backup Server,71,83,3,120.92,Active,On,3102,29,2020,6,19
Server-3953,99.0,16,29,2022-05-29 07:34:18,Mayo,Backup Server,80,62,3,148.88,Needs Maintenance,Off,4950,59,2022,5,29
Server-3954,95.1,0,35,2022-09-07 06:02:58,Mayo,Network Node,89,52,0,100.66,Needs Maintenance,On,3664,72,2022,9,7
Server-3955,95.4,60,41,2022-10-03 23:26:24,Kilkenny,Mainframe,52,85,1,147.09,Active,On,4465,54,2022,10,3
Server-3956,98.4,9,32,2021-02-19 17:40:20,Limerick,Enterprise,87,87,1,51.29,Needs Maintenance,Standby,4739,19,2021,2,19
Server-3957,95.9,33,37,2023-03-24 15:25:25,Mayo,Backup Server,74,84,3,158.03,Needs Maintenance,On,2195,8,2023,3,24
Server-3958,97.6,60,40,2024-05-09 06:35:55,Cork,Enterprise,91,91,1,112.02,Active,On,3951,12,2024,5,9
Server-3959,96.2,49,29,2021-09-26 17:59:26,Mayo,Cloud,77,54,3,82.58,Active,On,2810,82,2021,9,26
Server-3960,99.2,32,43,2021-07-18 09:58:45,Galway,Edge,66,86,4,186.2,Active,Off,2531,13,2021,7,18
Server-3961,98.4,41,43,2024-01-27 21:42:03,Dublin,Cloud,57,72,3,61.55,Needs Maintenance,On,2776,66,2024,1,27
Server-3962,97.2,90,27,2022-11-22 11:08:31,Cork,Backup Server,53,93,0,181.24,Active,On,4419,19,2022,11,22
Server-3963,96.1,87,32,2023-01-12 10:34:01,Carlow,Backup Server,69,83,0,173.45,Out of Service,On,3394,87,2023,1,12
Server-3964,98.3,55,38,2021-04-24 09:39:21,Donegal,Mainframe,57,56,3,105.4,Out of Service,On,2168,14,2021,4,24
Server-3965,96.8,91,32,2020-01-14 23:10:45,Kilkenny,Enterprise,73,77,1,136.27,Inactive,On,2276,96,2020,1,14
Server-3966,97.9,82,43,2020-07-28 04:34:26,Dublin,Enterprise,90,80,2,163.28,Retired,On,4151,24,2020,7,28
Server-3967,98.3,53,39,2020-01-22 19:56:31,Galway,Network Node,75,90,4,161.6,Inactive,On,3999,73,2020,1,22
Server-3968,95.7,65,44,2021-09-09 05:22:48,Dublin,Enterprise,77,59,2,195.69,Needs Maintenance,Off,2832,74,2021,9,9
Server-3969,95.2,58,37,2023-04-20 04:22:54,Carlow,Mainframe,83,86,4,186.6,Out of Service,On,3707,34,2023,4,20
Server-3970,97.5,0,37,2020-09-20 14:06:39,Dublin,Edge,57,84,4,201.75,Active,On,3187,76,2020,9,20
Server-3971,95.8,44,35,2022-03-18 00:57:41,Galway,Cloud,86,74,1,207.51,Needs Maintenance,On,3895,14,2022,3,18
Server-3972,95.4,24,25,2022-06-04 02:36:01,Limerick,Backup Server,53,55,4,155.7,Needs Maintenance,On,4065,85,2022,6,4
Server-3973,95.4,2,33,2022-03-09 15:26:14,Galway,Enterprise,67,87,0,135.46,Active,Standby,3835,87,2022,3,9
Server-3974,98.5,70,42,2021-06-25 04:51:25,Donegal,Enterprise,83,86,0,143.94,Inactive,On,4919,1,2021,6,25
Server-3975,99.5,88,25,2020-06-04 18:11:43,Mayo,Mainframe,77,94,4,132.92,Retired,Off,2750,17,2020,6,4
Server-3976,99.7,78,29,2020-08-12 05:24:32,Dublin,Mainframe,87,80,3,222.39,Active,On,2468,97,2020,8,12
Server-3977,99.7,56,39,2023-10-23 12:01:41,Donegal,Mainframe,54,73,2,112.09,Active,Standby,4824,79,2023,10,23
Server-3978,98.4,67,36,2021-02-13 20:02:44,Cork,Network Node,78,78,1,206.72,Needs Maintenance,On,2123,67,2021,2,13
Server-3979,99.6,1,29,2020-06-09 11:47:56,Donegal,Enterprise,85,84,4,125.91,Active,On,2228,24,2020,6,9
Server-3980,95.7,5,43,2020-09-27 14:10:21,Cork,Cloud,92,86,4,205.24,Needs Maintenance,On,2343,17,2020,9,27
Server-3981,98.0,98,31,2021-12-31 09:37:19,Mayo,Cloud,55,84,4,186.35,Needs Maintenance,On,2964,38,2021,12,31
Server-3982,98.8,33,32,2024-04-15 04:07:30,Cork,Cloud,79,51,0,148.04,Active,On,4745,11,2024,4,15
Server-3983,99.7,84,40,2024-09-14 09:36:59,Cork,Network Node,80,64,0,162.96,Under Repair,Off,2588,26,2024,9,14
Server-3984,96.6,58,42,2021-09-06 22:32:56,Carlow,Edge,88,93,2,94.52,Inactive,On,3442,13,2021,9,6
Server-3985,97.9,21,27,2023-02-18 07:33:44,Kilkenny,Backup Server,63,50,1,178.87,Out of Service,On,4550,43,2023,2,18
Server-3986,97.0,51,33,2022-10-24 17:56:08,Galway,Network Node,94,74,4,197.36,Needs Maintenance,On,4558,76,2022,10,24
Server-3987,97.7,92,38,2021-11-14 19:22:41,Cork,Backup Server,75,59,0,216.89,Active,Off,2217,57,2021,11,14
Server-3988,97.5,13,30,2024-04-28 05:33:04,Kilkenny,Enterprise,75,83,0,133.76,Retired,On,3341,16,2024,4,28
Server-3989,99.2,41,25,2025-02-16 01:38:57,Dublin,Backup Server,94,89,3,260.01,Active,Standby,3428,79,2025,2,16
Server-3990,99.1,70,35,2022-07-29 23:35:03,Carlow,Network Node,59,54,4,134.12,Active,On,3274,53,2022,7,29
Server-3991,97.0,68,36,2021-05-25 08:14:51,Cork,Backup Server,56,67,4,127.5,Needs Maintenance,On,2150,19,2021,5,25
Server-3992,96.4,14,42,2020-10-11 17:11:26,Cork,Backup Server,65,81,1,141.65,Active,On,2138,19,2020,10,11
Server-3993,99.3,51,30,2024-08-24 06:12:13,Galway,Mainframe,63,74,3,142.11,Needs Maintenance,On,2887,37,2024,8,24
Server-3994,99.8,77,39,2020-04-21 18:39:21,Carlow,Cloud,90,51,4,78.31,Needs Maintenance,On,3575,71,2020,4,21
Server-3995,95.1,34,26,2023-06-27 07:36:35,Mayo,Enterprise,75,80,0,93.43,Needs Maintenance,On,4054,13,2023,6,27
Server-3996,97.5,60,32,2020-06-22 10:51:18,Carlow,Enterprise,91,81,2,88.91,Needs Maintenance,On,4687,5,2020,6,22
Server-3997,98.9,91,41,2024-03-09 19:44:22,Kilkenny,Backup Server,50,70,1,161.76,Needs Maintenance,On,3526,81,2024,3,9
Server-3998,99.9,89,36,2023-05-24 13:12:56,Donegal,Backup Server,87,67,4,224.82,Active,On,4787,96,2023,5,24
Server-3999,97.7,69,26,2023-11-30 20:50:11,Dublin,Backup Server,91,94,4,116.58,Needs Maintenance,On,2691,54,2023,11,30
Server-4000,98.6,47,40,2024-02-09 13:25:48,Galway,Enterprise,79,58,0,143.58,Active,On,3199,75,2024,2,9
Server-4001,99.7,46,29,2023-03-12 10:12:42,Mayo,Enterprise,72,72,2,109.61,Under Repair,On,4452,35,2023,3,12
Server-4002,96.9,71,30,2022-04-18 00:55:08,Kilkenny,Edge,51,87,0,183.01,Active,On,2989,64,2022,4,18
Server-4003,99.4,73,42,2021-10-31 21:27:20,Donegal,Network Node,53,72,0,163.36,Retired,Standby,2375,7,2021,10,31
Server-4004,96.3,45,37,2021-05-27 06:29:39,Donegal,Enterprise,75,65,2,196.15,Needs Maintenance,On,2646,22,2021,5,27
Server-4005,98.6,21,27,2020-10-16 23:30:21,Dublin,Edge,92,64,0,99.71,Out of Service,Off,3737,5,2020,10,16
Server-4006,99.8,73,28,2022-12-24 10:09:10,Kilkenny,Network Node,63,73,0,148.14,Active,On,3556,8,2022,12,24
Server-4007,98.2,82,32,2024-05-24 16:11:52,Limerick,Network Node,93,90,0,138.31,Needs Maintenance,On,3982,78,2024,5,24
Server-4008,96.9,31,25,2020-08-19 23:01:14,Galway,Backup Server,63,87,2,141.49,Needs Maintenance,Standby,4070,29,2020,8,19
Server-4009,95.4,13,35,2024-07-07 12:49:03,Kilkenny,Edge,92,65,0,199.75,Active,On,3968,93,2024,7,7
Server-4010,96.0,23,31,2021-06-21 06:07:53,Mayo,Mainframe,50,92,2,121.46,Out of Service,On,3498,41,2021,6,21
Server-4011,98.6,17,43,2024-10-05 07:25:37,Kilkenny,Backup Server,77,70,4,127.53,Needs Maintenance,Off,3038,42,2024,10,5
Server-4012,99.9,26,27,2023-07-04 01:08:43,Mayo,Mainframe,69,75,4,110.42,Out of Service,On,4982,94,2023,7,4
Server-4013,99.2,17,34,2021-02-04 04:00:26,Dublin,Enterprise,68,94,0,257.88,Retired,On,3708,92,2021,2,4
Server-4014,99.0,67,28,2022-03-29 12:51:17,Galway,Backup Server,52,84,3,102.36,Out of Service,On,3372,86,2022,3,29
Server-4015,95.1,28,25,2021-07-27 07:53:09,Limerick,Edge,82,94,4,179.72,Retired,On,4743,24,2021,7,27
Server-4016,98.7,30,31,2023-07-18 10:43:42,Cork,Edge,85,75,2,81.5,Inactive,On,2527,24,2023,7,18
Server-4017,99.1,2,34,2020-03-09 08:20:58,Kilkenny,Mainframe,63,85,4,173.14,Out of Service,On,3373,99,2020,3,9
Server-4018,96.6,80,27,2024-11-24 06:27:21,Carlow,Edge,57,52,4,92.59,Retired,On,2902,2,2024,11,24
Server-4019,100.0,66,35,2024-02-23 04:08:02,Cork,Edge,88,75,0,157.59,Active,On,4747,40,2024,2,23
Server-4020,95.2,70,38,2023-03-28 04:27:35,Mayo,Enterprise,69,56,2,165.57,Retired,On,4196,73,2023,3,28
Server-4021,97.0,30,31,2022-02-27 07:48:04,Cork,Enterprise,93,72,3,146.26,Out of Service,On,4433,20,2022,2,27
Server-4022,96.1,90,38,2024-01-22 15:57:07,Cork,Edge,71,90,2,185.31,Needs Maintenance,On,2653,77,2024,1,22
Server-4023,99.9,2,30,2021-01-24 00:41:03,Dublin,Cloud,75,68,4,173.26,Needs Maintenance,On,2547,69,2021,1,24
Server-4024,98.4,76,28,2022-04-21 20:34:43,Galway,Cloud,84,62,4,115.85,Retired,On,4289,51,2022,4,21
Server-4025,97.1,17,25,2021-10-07 02:33:56,Cork,Edge,87,72,0,174.61,Active,On,2323,76,2021,10,7
Server-4026,99.9,85,31,2020-02-02 07:51:56,Carlow,Mainframe,63,50,3,161.36,Under Repair,Standby,2932,20,2020,2,2
Server-4027,95.3,44,42,2024-07-02 11:23:24,Cork,Enterprise,72,55,1,197.86,Inactive,On,4867,80,2024,7,2
Server-4028,96.1,11,25,2024-12-05 00:27:23,Donegal,Backup Server,54,57,3,77.41,Needs Maintenance,On,2449,67,2024,12,5
Server-4029,97.1,38,33,2025-02-18 18:38:11,Donegal,Cloud,50,87,2,155.61,Active,On,4899,19,2025,2,18
Server-4030,95.6,49,28,2020-12-15 14:33:14,Dublin,Backup Server,75,77,0,154.78,Out of Service,On,2517,91,2020,12,15
Server-4031,100.0,61,27,2020-07-07 01:35:17,Kilkenny,Enterprise,64,77,1,131.41,Active,On,2479,56,2020,7,7
Server-4032,97.9,54,42,2021-10-12 05:09:18,Kilkenny,Edge,61,65,1,202.96,Active,On,3182,81,2021,10,12
Server-4033,95.8,18,39,2022-06-03 18:43:29,Carlow,Enterprise,70,81,2,114.48,Active,Standby,3996,23,2022,6,3
Server-4034,96.2,45,27,2020-10-27 09:51:57,Dublin,Backup Server,86,72,0,185.62,Active,On,3085,11,2020,10,27
