Server ID,Energy Consumption (kWh),Cooling Efficiency (%),Power Usage Effectiveness (PUE),Timestamp,Server Location,Server Type,Energy Source,Cooling System Type,Energy Cost (€),Carbon Emissions (kg CO2),Maintenance Status,Energy Savings Target (%),Peak Energy Usage (kWh),Off-Peak Energy Usage (kWh),Year,Month,Day
Server-4321,391.0,51,1.17,2022-05-13 15:07:35,Berlin,Edge,Wind,Thermoelectric Cooling,126.0,62.75,Needs Maintenance,22,943.0,295.0,2022,5,13
Server-4322,473.24,53,1.49,2023-03-10 05:19:25,Vienna,Network Node,Solar,Peltier Cooling,144.77,166.26,Retired,22,995.0,181.0,2023,3,10
Server-4323,721.43,76,1.73,2024-10-16 11:47:01,London,Network Node,Solar,Compressor Cooling,47.61,142.71,Active,21,1002.0,175.0,2024,10,16
Server-4324,351.77,59,1.77,2024-11-21 08:12:50,Paris,Mainframe,Grid,Thermoelectric Cooling,161.72,156.03,Retired,23,1034.0,246.0,2024,11,21
Server-4325,359.88,62,1.78,2021-11-28 13:01:15,Berlin,Backup Server,Wind,Compressor Cooling,63.81,155.34,Out of Service,26,924.0,198.0,2021,11,28
Server-4326,570.51,93,1.23,2022-03-08 02:37:13,London,Backup Server,Geothermal,Peltier Cooling,124.74,443.97,Active,17,914.0,254.0,2022,3,8
Server-4327,840.57,51,1.19,2023-08-29 14:40:45,Dublin,Mainframe,Solar,Fan Cooling,130.6,157.58,Needs Maintenance,15,939.0,144.0,2023,8,29
Server-4328,508.07,75,1.59,2020-11-24 20:46:04,Stockholm,Cloud,Grid,Liquid Cooling,110.47,278.74,Active,29,1075.0,204.0,2020,11,24
Server-4329,657.47,64,1.74,2023-11-27 05:44:44,Germany,Cloud,Grid,Thermoelectric Cooling,77.56,146.24,Under Repair,23,967.0,225.0,2023,11,27
Server-4330,347.38,59,1.32,2022-12-29 14:46:25,Dublin,Network Node,Battery Backup,Evaporative Cooling,182.99,141.98,Retired,31,1040.0,69.0,2022,12,29
Server-4331,554.16,71,1.1,2021-05-17 11:23:32,Dublin,Network Node,Grid,Liquid Cooling,163.48,174.61,Out of Service,26,1029.0,166.0,2021,5,17
Server-4332,446.06,89,1.72,2022-11-24 10:17:20,Berlin,Enterprise,Solar,Peltier Cooling,173.37,-32.2,Out of Service,31,991.0,169.0,2022,11,24
Server-4333,779.99,74,1.3,2023-09-04 20:11:33,Stockholm,Network Node,Geothermal,Peltier Cooling,77.26,643.86,Active,27,1041.0,203.0,2023,9,4
Server-4334,739.8,64,1.17,2022-05-23 19:53:53,Rome,Network Node,Geothermal,Liquid Cooling,89.54,470.34,Needs Maintenance,27,939.0,184.0,2022,5,23
Server-4335,841.91,62,1.15,2022-03-09 05:44:21,Lisbon,Mainframe,Wind,Evaporative Cooling,132.51,403.83,Needs Maintenance,29,976.0,215.0,2022,3,9
Server-4336,395.68,57,1.31,2022-10-25 14:05:29,Stockholm,Enterprise,Battery Backup,Thermoelectric Cooling,97.76,89.27,Active,32,889.0,188.0,2022,10,25
Server-4337,505.32,70,1.59,2024-02-17 05:14:47,Berlin,Backup Server,Wind,Thermoelectric Cooling,91.4,342.19,Active,29,1005.0,257.0,2024,2,17
Server-4338,556.28,70,1.36,2024-05-30 01:46:35,London,Enterprise,Hydro,Evaporative Cooling,130.97,414.02,Out of Service,32,960.0,306.0,2024,5,30
Server-4339,401.53,71,1.02,2024-04-19 00:43:38,Paris,Cloud,Battery Backup,Thermoelectric Cooling,133.07,187.64,Active,19,1109.0,125.0,2024,4,19
Server-4340,519.66,82,1.1,2022-01-22 14:58:27,London,Cloud,Grid,Fan Cooling,126.34,182.21,Needs Maintenance,21,1003.0,201.0,2022,1,22
Server-4341,636.35,94,1.29,2024-04-27 00:47:19,Dublin,Enterprise,Grid,Heat Pipe Cooling,95.95,148.2,Out of Service,20,1041.0,254.0,2024,4,27
Server-4342,417.45,76,1.66,2020-07-19 06:07:40,Vienna,Enterprise,Grid,Evaporative Cooling,104.05,457.2,Inactive,19,1033.0,165.0,2020,7,19
Server-4343,394.5,89,1.1,2023-01-01 21:01:17,Vienna,Cloud,Wind,Liquid Cooling,189.0,397.37,Needs Maintenance,33,996.0,214.0,2023,1,1
Server-4344,384.55,71,1.56,2020-10-23 23:04:35,Vienna,Mainframe,Wind,Thermoelectric Cooling,117.87,260.71,Under Repair,23,1050.0,181.0,2020,10,23
Server-4345,298.44,79,1.12,2021-01-28 10:44:31,Stockholm,Mainframe,Solar,Thermoelectric Cooling,118.28,95.65,Active,25,1002.0,150.0,2021,1,28
Server-4346,628.1,58,1.21,2020-06-07 02:36:45,Rome,Mainframe,Battery Backup,Peltier Cooling,132.95,161.17,Inactive,17,1024.0,149.0,2020,6,7
Server-4347,394.15,94,1.17,2024-08-19 10:45:33,Rome,Mainframe,Battery Backup,Fan Cooling,88.28,151.5,Under Repair,21,1118.0,76.0,2024,8,19
Server-4348,378.33,84,1.07,2024-08-30 22:21:46,Rome,Cloud,Battery Backup,Thermoelectric Cooling,146.43,101.89,Needs Maintenance,17,1010.0,208.0,2024,8,30
Server-4349,579.36,67,1.67,2023-03-25 17:10:30,Stockholm,Edge,Solar,Compressor Cooling,99.48,289.92,Retired,20,974.0,212.0,2023,3,25
Server-4350,498.41,91,1.46,2020-03-19 07:52:47,Amsterdam,Network Node,Wind,Peltier Cooling,86.72,149.26,Out of Service,33,965.0,152.0,2020,3,19
Server-4351,421.17,54,1.83,2025-04-07 04:21:30,Rome,Network Node,Wind,Fan Cooling,151.0,113.71,Needs Maintenance,30,996.0,186.0,2025,4,7
Server-4352,621.59,76,1.1,2021-07-05 11:58:54,Berlin,Network Node,Wind,Evaporative Cooling,46.24,95.37,Inactive,22,1006.0,128.0,2021,7,5
Server-4353,415.18,55,1.14,2021-03-31 01:39:11,Germany,Network Node,Wind,Peltier Cooling,162.42,137.82,Retired,33,1003.0,227.0,2021,3,31
Server-4354,173.46,81,1.31,2020-01-22 22:15:54,Amsterdam,Cloud,Solar,Phase Change Cooling,96.44,451.08,Out of Service,33,921.0,180.0,2020,1,22
Server-4355,699.99,57,1.77,2024-12-20 09:31:03,London,Edge,Wind,Evaporative Cooling,105.24,83.66,Out of Service,30,887.0,239.0,2024,12,20
Server-4356,375.77,88,1.31,2021-04-21 10:18:55,Vienna,Cloud,Grid,Heat Pipe Cooling,154.14,112.3,Needs Maintenance,22,952.0,184.0,2021,4,21
Server-4357,392.16,70,1.41,2020-01-11 23:07:52,Amsterdam,Edge,Battery Backup,Fan Cooling,14.51,457.27,Needs Maintenance,24,1003.0,151.0,2020,1,11
Server-4358,392.82,67,1.3,2021-10-10 21:48:50,Lisbon,Cloud,Biomass,Evaporative Cooling,117.62,184.04,Active,23,1003.0,173.0,2021,10,10
Server-4359,508.94,63,1.08,2024-02-01 14:25:23,Stockholm,Enterprise,Battery Backup,Liquid Cooling,26.18,407.88,Active,30,1023.0,275.0,2024,2,1
Server-4360,458.86,64,1.94,2023-11-29 00:39:00,Amsterdam,Edge,Biomass,Liquid Cooling,84.1,105.89,Under Repair,28,1018.0,305.0,2023,11,29
Server-4361,648.21,91,1.55,2023-01-16 19:30:49,Stockholm,Network Node,Grid,Fan Cooling,101.49,93.88,Active,24,975.0,125.0,2023,1,16
Server-4362,746.77,75,1.79,2020-07-03 13:21:36,Germany,Edge,Grid,Peltier Cooling,149.59,374.78,Active,18,949.0,245.0,2020,7,3
Server-4363,398.12,93,1.66,2024-11-18 17:37:58,Dublin,Backup Server,Biomass,Heat Pipe Cooling,165.8,123.56,Needs Maintenance,24,1026.0,145.0,2024,11,18
Server-4364,359.3,81,1.51,2023-09-29 13:07:35,Rome,Mainframe,Battery Backup,Phase Change Cooling,113.14,132.18,Needs Maintenance,34,1011.0,162.0,2023,9,29
Server-4365,421.71,88,1.09,2020-06-11 18:11:42,London,Edge,Wind,Fan Cooling,134.13,61.39,Needs Maintenance,29,945.0,210.0,2020,6,11
Server-4366,565.86,77,1.64,2024-09-30 07:55:26,Paris,Backup Server,Wind,Heat Pipe Cooling,59.14,118.06,Active,33,1031.0,224.0,2024,9,30
Server-4367,482.55,88,1.16,2023-07-12 02:40:04,Stockholm,Mainframe,Wind,Liquid Cooling,101.84,376.65,Needs Maintenance,25,1048.0,164.0,2023,7,12
Server-4368,424.94,92,1.41,2020-05-26 00:53:17,Lisbon,Backup Server,Wind,Evaporative Cooling,66.03,493.39,Retired,34,1039.0,231.0,2020,5,26
Server-4369,305.45,81,1.63,2023-02-06 08:28:03,Berlin,Mainframe,Solar,Compressor Cooling,96.69,477.53,Active,28,1048.0,259.0,2023,2,6
Server-4370,168.67,62,1.78,2024-10-06 06:04:59,Dublin,Enterprise,Battery Backup,Evaporative Cooling,87.76,77.02,Retired,29,962.0,236.0,2024,10,6
Server-4371,349.29,64,1.69,2020-08-12 13:26:14,Dublin,Edge,Wind,Liquid Cooling,78.45,271.86,Active,18,1043.0,152.0,2020,8,12
Server-4372,689.66,67,1.67,2025-02-24 04:37:10,Germany,Backup Server,Wind,Phase Change Cooling,115.37,76.18,Active,31,992.0,178.0,2025,2,24
Server-4373,565.4,88,1.15,2022-11-08 00:08:43,Vienna,Enterprise,Grid,Peltier Cooling,131.47,128.34,Active,15,1102.0,244.0,2022,11,8
Server-4374,471.27,55,1.35,2020-08-10 10:34:40,Paris,Network Node,Hydro,Liquid Cooling,106.84,159.69,Under Repair,33,1045.0,278.0,2020,8,10
Server-4375,609.47,60,1.04,2022-04-19 19:15:05,Vienna,Edge,Solar,Evaporative Cooling,146.19,167.66,Out of Service,19,1021.0,136.0,2022,4,19
Server-4376,306.82,81,1.72,2020-01-24 03:02:53,London,Cloud,Solar,Evaporative Cooling,90.25,298.54,Active,32,1086.0,215.0,2020,1,24
Server-4377,508.51,89,1.95,2023-01-28 15:00:34,Dublin,Cloud,Wind,Phase Change Cooling,116.77,387.41,Inactive,31,975.0,237.0,2023,1,28
Server-4378,232.05,69,1.26,2021-06-10 20:24:58,Paris,Cloud,Grid,Phase Change Cooling,98.99,97.09,Needs Maintenance,24,1028.0,130.0,2021,6,10
Server-4379,551.9,82,1.09,2021-02-28 06:31:13,Germany,Backup Server,Battery Backup,Liquid Cooling,31.78,377.59,Out of Service,23,1112.0,251.0,2021,2,28
Server-4380,538.93,89,1.48,2023-03-03 21:45:15,Vienna,Backup Server,Hydro,Evaporative Cooling,126.9,303.64,Under Repair,18,1041.0,306.0,2023,3,3
Server-4381,542.5,57,1.86,2025-02-04 16:44:42,Rome,Mainframe,Solar,Peltier Cooling,91.1,104.01,Needs Maintenance,34,1008.0,233.0,2025,2,4
Server-4382,675.14,84,1.55,2024-04-20 05:52:35,Paris,Cloud,Wind,Compressor Cooling,87.57,75.42,Inactive,33,987.0,228.0,2024,4,20
Server-4383,616.4,54,1.05,2022-07-11 18:31:17,Paris,Network Node,Hydro,Thermoelectric Cooling,137.87,12.27,Active,17,952.0,162.0,2022,7,11
Server-4384,318.66,84,1.97,2020-08-30 19:11:35,Stockholm,Backup Server,Biomass,Compressor Cooling,106.62,332.04,Retired,32,986.0,175.0,2020,8,30
Server-4385,677.41,63,1.83,2025-03-27 18:10:17,Rome,Edge,Grid,Fan Cooling,147.18,137.7,Needs Maintenance,17,959.0,168.0,2025,3,27
Server-4386,468.58,70,1.13,2021-09-04 12:46:39,Amsterdam,Backup Server,Battery Backup,Compressor Cooling,101.9,397.96,Needs Maintenance,22,988.0,156.0,2021,9,4
Server-4387,204.48,73,1.92,2020-02-17 13:24:30,Paris,Edge,Grid,Liquid Cooling,74.65,68.87,Needs Maintenance,19,994.0,188.0,2020,2,17
Server-4388,483.69,66,1.45,2023-01-12 07:46:44,Dublin,Backup Server,Wind,Liquid Cooling,117.65,121.16,Needs Maintenance,15,1049.0,215.0,2023,1,12
Server-4389,597.07,67,1.37,2024-01-25 09:43:47,Germany,Mainframe,Wind,Fan Cooling,38.65,366.03,Out of Service,32,980.0,157.0,2024,1,25
Server-4390,347.92,83,1.46,2024-11-03 12:45:54,London,Mainframe,Wind,Peltier Cooling,140.77,244.55,Needs Maintenance,28,970.0,183.0,2024,11,3
Server-4391,699.93,61,1.83,2021-04-06 23:23:57,Lisbon,Mainframe,Solar,Heat Pipe Cooling,162.15,108.11,Inactive,21,1044.0,216.0,2021,4,6
Server-4392,361.5,65,1.66,2024-02-13 07:20:07,Rome,Network Node,Grid,Peltier Cooling,89.21,81.16,Retired,23,1035.0,94.0,2024,2,13
Server-4393,427.84,53,1.06,2020-04-21 10:00:23,Berlin,Backup Server,Wind,Fan Cooling,114.98,199.95,Needs Maintenance,28,988.0,247.0,2020,4,21
Server-4394,400.29,74,1.96,2021-03-08 18:50:19,Lisbon,Edge,Biomass,Heat Pipe Cooling,66.22,168.89,Needs Maintenance,30,1030.0,211.0,2021,3,8
Server-4395,243.65,83,1.15,2023-11-11 04:55:19,Lisbon,Backup Server,Wind,Heat Pipe Cooling,76.19,426.74,Under Repair,30,987.0,211.0,2023,11,11
Server-4396,351.03,77,1.75,2024-02-28 17:08:38,Dublin,Enterprise,Battery Backup,Evaporative Cooling,119.0,372.21,Inactive,20,989.0,258.0,2024,2,28
Server-4397,393.22,60,1.64,2022-09-09 23:04:58,Vienna,Mainframe,Grid,Phase Change Cooling,176.33,474.97,Needs Maintenance,21,1078.0,247.0,2022,9,9
Server-4398,480.48,62,1.19,2021-11-14 17:03:41,Lisbon,Cloud,Grid,Compressor Cooling,199.15,376.97,Active,15,993.0,230.0,2021,11,14
Server-4399,49.78,80,1.17,2020-10-04 11:19:43,Germany,Enterprise,Hydro,Peltier Cooling,102.7,332.42,Under Repair,25,980.0,214.0,2020,10,4
Server-4400,607.48,74,1.87,2024-05-20 01:12:12,Lisbon,Enterprise,Grid,Heat Pipe Cooling,185.71,561.52,Needs Maintenance,23,1001.0,200.0,2024,5,20
Server-4401,606.0,88,1.42,2022-10-17 03:17:27,Vienna,Mainframe,Wind,Thermoelectric Cooling,125.31,568.85,Out of Service,15,902.0,171.0,2022,10,17
Server-4402,677.22,59,1.65,2020-08-20 15:14:19,Stockholm,Cloud,Hydro,Evaporative Cooling,171.37,261.47,Needs Maintenance,32,992.0,152.0,2020,8,20
Server-4403,276.25,73,1.5,2021-12-02 19:50:33,Paris,Mainframe,Biomass,Fan Cooling,109.45,135.23,Active,24,1013.0,219.0,2021,12,2
Server-4404,456.08,50,1.73,2020-11-17 06:43:50,Amsterdam,Mainframe,Wind,Thermoelectric Cooling,180.32,130.39,Retired,27,1099.0,220.0,2020,11,17
Server-4405,641.22,74,1.48,2020-01-04 05:21:35,Dublin,Cloud,Solar,Fan Cooling,165.87,157.36,Needs Maintenance,19,1005.0,207.0,2020,1,4
Server-4406,654.12,77,1.29,2025-02-25 16:34:43,Stockholm,Enterprise,Solar,Thermoelectric Cooling,122.96,255.86,Active,22,1022.0,133.0,2025,2,25
Server-4407,721.84,85,1.36,2023-02-17 16:20:52,Germany,Enterprise,Solar,Peltier Cooling,82.41,172.85,Active,27,1017.0,67.0,2023,2,17
Server-4408,515.41,67,1.86,2023-03-01 04:05:23,Germany,Backup Server,Hydro,Peltier Cooling,134.96,270.96,Inactive,30,1113.0,203.0,2023,3,1
Server-4409,491.6,55,1.47,2022-12-25 17:52:30,Vienna,Cloud,Battery Backup,Heat Pipe Cooling,125.5,359.83,Needs Maintenance,21,1050.0,108.0,2022,12,25
Server-4410,266.31,51,1.21,2023-08-25 10:37:21,London,Enterprise,Grid,Peltier Cooling,90.86,82.38,Active,22,927.0,216.0,2023,8,25
Server-4411,659.73,52,1.93,2024-02-07 12:34:07,Dublin,Network Node,Wind,Evaporative Cooling,97.24,314.82,Active,32,1061.0,297.0,2024,2,7
Server-4412,430.95,57,1.8,2021-11-25 22:43:49,Dublin,Mainframe,Solar,Liquid Cooling,89.32,86.19,Needs Maintenance,23,953.0,217.0,2021,11,25
Server-4413,505.09,80,1.06,2024-01-27 14:17:34,Stockholm,Network Node,Grid,Peltier Cooling,54.11,89.19,Active,25,967.0,178.0,2024,1,27
Server-4414,495.08,68,2.0,2022-11-28 02:35:35,Lisbon,Network Node,Wind,Phase Change Cooling,111.66,153.96,Under Repair,31,935.0,148.0,2022,11,28
Server-4415,140.8,55,1.69,2022-10-03 00:29:26,Paris,Backup Server,Wind,Phase Change Cooling,118.05,370.07,Needs Maintenance,28,1091.0,171.0,2022,10,3
Server-4416,378.28,63,1.16,2024-11-28 16:36:37,Lisbon,Backup Server,Hydro,Compressor Cooling,171.7,199.78,Active,16,1059.0,198.0,2024,11,28
Server-4417,568.08,52,1.24,2022-04-15 21:10:06,London,Backup Server,Grid,Heat Pipe Cooling,69.88,350.45,Needs Maintenance,29,1062.0,254.0,2022,4,15
Server-4418,492.71,50,1.69,2022-08-11 06:18:02,Rome,Network Node,Solar,Liquid Cooling,110.94,286.6,Needs Maintenance,32,1052.0,207.0,2022,8,11
Server-4419,569.27,93,1.78,2020-02-15 03:43:23,Rome,Edge,Wind,Thermoelectric Cooling,117.08,316.02,Needs Maintenance,19,1035.0,185.0,2020,2,15
Server-4420,617.58,79,1.24,2024-03-20 01:37:01,Berlin,Edge,Solar,Compressor Cooling,162.33,357.63,Active,15,984.0,234.0,2024,3,20
Server-4421,376.51,68,1.26,2021-08-26 22:42:28,Stockholm,Network Node,Grid,Thermoelectric Cooling,117.66,410.09,Needs Maintenance,30,1010.0,274.0,2021,8,26
Server-4422,422.73,68,1.31,2022-06-23 17:20:53,Vienna,Mainframe,Grid,Liquid Cooling,85.85,329.96,Inactive,26,974.0,216.0,2022,6,23
Server-4423,478.82,58,1.6,2024-02-27 22:45:29,London,Network Node,Wind,Phase Change Cooling,74.28,76.68,Under Repair,28,957.0,210.0,2024,2,27
Server-4424,616.02,56,1.17,2020-09-30 21:12:23,Paris,Network Node,Grid,Evaporative Cooling,93.44,160.01,Needs Maintenance,31,968.0,117.0,2020,9,30
Server-4425,464.89,86,1.1,2022-08-06 10:52:45,Dublin,Backup Server,Battery Backup,Peltier Cooling,34.23,512.13,Out of Service,15,1118.0,132.0,2022,8,6
Server-4426,232.84,90,1.68,2020-06-05 04:14:51,Germany,Backup Server,Battery Backup,Heat Pipe Cooling,137.3,109.03,Needs Maintenance,28,981.0,126.0,2020,6,5
Server-4427,470.27,56,1.78,2023-03-21 04:07:11,London,Backup Server,Solar,Liquid Cooling,105.79,542.17,Needs Maintenance,29,1050.0,190.0,2023,3,21
Server-4428,609.99,58,1.5,2020-01-21 03:56:06,Paris,Edge,Wind,Thermoelectric Cooling,81.51,106.07,Needs Maintenance,26,1104.0,158.0,2020,1,21
Server-4429,703.55,53,1.36,2022-09-09 22:18:08,London,Network Node,Battery Backup,Liquid Cooling,72.51,164.1,Active,31,1039.0,175.0,2022,9,9
Server-4430,542.09,74,1.43,2020-07-30 03:15:28,Lisbon,Mainframe,Grid,Liquid Cooling,59.04,89.39,Needs Maintenance,23,961.0,158.0,2020,7,30
Server-4431,277.1,61,1.39,2023-01-02 19:18:14,Berlin,Mainframe,Solar,Phase Change Cooling,158.57,214.0,Out of Service,17,963.0,162.0,2023,1,2
Server-4432,439.04,55,1.96,2022-10-26 10:33:29,Paris,Backup Server,Grid,Heat Pipe Cooling,125.04,177.17,Needs Maintenance,26,1006.0,107.0,2022,10,26
Server-4433,571.26,67,1.77,2021-05-06 05:44:40,Lisbon,Backup Server,Grid,Evaporative Cooling,109.06,83.74,Active,27,1113.0,211.0,2021,5,6
Server-4434,629.93,89,1.21,2023-10-08 08:13:58,Stockholm,Network Node,Grid,Evaporative Cooling,71.47,207.42,Inactive,16,1071.0,235.0,2023,10,8
Server-4435,576.06,70,1.38,2024-05-05 17:54:12,Germany,Mainframe,Wind,Liquid Cooling,97.06,182.44,Needs Maintenance,29,1027.0,203.0,2024,5,5
Server-4436,462.26,64,1.54,2022-11-06 12:09:44,Vienna,Network Node,Wind,Evaporative Cooling,150.89,347.17,Active,16,990.0,218.0,2022,11,6
Server-4437,628.78,52,1.61,2020-06-09 09:45:09,Berlin,Edge,Grid,Compressor Cooling,108.04,105.18,Needs Maintenance,19,1019.0,223.0,2020,6,9
Server-4438,403.92,51,1.47,2025-02-07 10:29:32,Paris,Network Node,Wind,Evaporative Cooling,60.43,126.17,Needs Maintenance,23,1009.0,221.0,2025,2,7
Server-4439,527.7,90,1.81,2024-09-14 03:30:48,Paris,Backup Server,Grid,Liquid Cooling,12.58,403.67,Retired,28,1009.0,242.0,2024,9,14
Server-4440,612.47,89,1.77,2021-08-09 00:07:27,Amsterdam,Enterprise,Solar,Compressor Cooling,97.58,116.05,Active,27,956.0,260.0,2021,8,9
Server-4441,586.5,53,1.51,2023-09-06 16:03:03,Lisbon,Edge,Wind,Thermoelectric Cooling,83.52,152.77,Retired,18,955.0,279.0,2023,9,6
Server-4442,589.86,81,1.85,2021-08-06 22:28:09,Dublin,Mainframe,Grid,Heat Pipe Cooling,63.92,533.84,Needs Maintenance,22,1016.0,104.0,2021,8,6
Server-4443,586.09,51,1.75,2020-03-09 09:02:06,Stockholm,Mainframe,Biomass,Fan Cooling,76.35,103.21,Active,21,942.0,223.0,2020,3,9
Server-4444,342.7,78,1.78,2025-03-05 02:51:42,Stockholm,Backup Server,Battery Backup,Phase Change Cooling,122.78,173.91,Needs Maintenance,31,969.0,139.0,2025,3,5
Server-4445,502.63,51,1.96,2020-03-08 10:20:38,Paris,Backup Server,Battery Backup,Evaporative Cooling,123.47,299.13,Active,20,1001.0,270.0,2020,3,8
Server-4446,363.61,83,1.27,2023-10-04 10:43:02,Stockholm,Edge,Grid,Peltier Cooling,202.04,136.24,Active,22,1017.0,203.0,2023,10,4
Server-4447,456.58,76,1.27,2020-01-03 17:51:08,Berlin,Backup Server,Battery Backup,Compressor Cooling,160.15,393.23,Needs Maintenance,22,1056.0,214.0,2020,1,3
Server-4448,324.67,88,1.89,2022-01-23 14:58:39,Vienna,Enterprise,Battery Backup,Fan Cooling,79.06,158.08,Active,27,937.0,206.0,2022,1,23
Server-4449,551.75,93,1.77,2021-12-22 18:12:24,Rome,Edge,Wind,Heat Pipe Cooling,208.53,194.87,Needs Maintenance,22,937.0,211.0,2021,12,22
Server-4450,205.23,87,1.93,2020-05-25 03:44:55,Vienna,Backup Server,Solar,Fan Cooling,179.46,132.94,Retired,19,1065.0,282.0,2020,5,25
Server-4451,592.59,67,1.06,2022-02-25 13:47:05,Vienna,Cloud,Solar,Thermoelectric Cooling,105.61,109.75,Active,23,1084.0,262.0,2022,2,25
Server-4452,502.3,85,1.63,2021-01-16 02:30:50,Vienna,Enterprise,Solar,Heat Pipe Cooling,84.57,97.74,Inactive,34,948.0,280.0,2021,1,16
Server-4453,785.32,68,1.14,2023-02-05 09:54:28,Amsterdam,Edge,Biomass,Liquid Cooling,154.75,354.01,Retired,16,958.0,190.0,2023,2,5
Server-4454,469.31,76,1.5,2024-07-16 17:48:12,Dublin,Cloud,Grid,Liquid Cooling,50.27,470.77,Needs Maintenance,17,1027.0,94.0,2024,7,16
Server-4455,469.27,94,1.16,2024-03-23 18:04:56,Rome,Network Node,Hydro,Phase Change Cooling,79.15,307.08,Active,18,1002.0,237.0,2024,3,23
Server-4456,602.38,69,1.13,2023-07-03 02:35:14,Rome,Enterprise,Solar,Phase Change Cooling,158.18,147.37,Needs Maintenance,33,1003.0,144.0,2023,7,3
Server-4457,478.03,70,1.01,2024-07-02 14:03:55,Vienna,Network Node,Battery Backup,Heat Pipe Cooling,165.8,252.99,Needs Maintenance,21,961.0,182.0,2024,7,2
Server-4458,541.22,72,1.63,2024-04-30 01:36:33,Rome,Cloud,Hydro,Fan Cooling,80.02,124.3,Needs Maintenance,23,1036.0,197.0,2024,4,30
Server-4459,649.16,79,1.36,2022-02-21 02:19:34,Paris,Mainframe,Battery Backup,Phase Change Cooling,145.16,66.91,Active,20,988.0,200.0,2022,2,21
Server-4460,459.87,74,1.11,2021-07-02 09:02:46,Berlin,Mainframe,Grid,Thermoelectric Cooling,98.06,311.14,Active,17,986.0,232.0,2021,7,2
Server-4461,679.29,80,1.32,2022-03-30 18:13:39,Dublin,Backup Server,Battery Backup,Evaporative Cooling,110.91,541.27,Needs Maintenance,28,943.0,154.0,2022,3,30
Server-4462,248.13,76,1.17,2021-09-10 18:48:08,Stockholm,Mainframe,Grid,Fan Cooling,179.62,404.31,Needs Maintenance,27,1040.0,231.0,2021,9,10
Server-4463,740.52,83,1.94,2021-11-19 12:34:39,Berlin,Network Node,Biomass,Phase Change Cooling,118.76,120.0,Needs Maintenance,27,982.0,190.0,2021,11,19
Server-4464,231.78,57,1.32,2020-02-19 19:27:57,Paris,Enterprise,Wind,Fan Cooling,115.51,135.14,Needs Maintenance,15,998.0,330.0,2020,2,19
Server-4465,702.83,68,1.33,2023-11-07 16:50:47,Amsterdam,Network Node,Wind,Peltier Cooling,108.06,432.87,Inactive,29,1059.0,120.0,2023,11,7
Server-4466,220.03,90,1.84,2021-03-19 09:02:04,Dublin,Network Node,Wind,Evaporative Cooling,140.93,411.49,Inactive,19,948.0,206.0,2021,3,19
Server-4467,797.09,75,1.65,2022-01-09 20:58:20,Amsterdam,Mainframe,Solar,Fan Cooling,111.96,133.57,Active,16,996.0,231.0,2022,1,9
Server-4468,524.13,77,1.71,2021-11-24 04:49:20,London,Network Node,Wind,Fan Cooling,100.8,262.8,Out of Service,19,922.0,179.0,2021,11,24
Server-4469,358.27,53,1.64,2020-09-23 07:19:28,Germany,Cloud,Grid,Compressor Cooling,195.07,69.54,Active,31,974.0,171.0,2020,9,23
Server-4470,779.77,80,1.95,2021-05-19 12:29:09,Amsterdam,Edge,Wind,Heat Pipe Cooling,68.97,152.25,Active,15,1064.0,266.0,2021,5,19
Server-4471,336.67,65,1.21,2020-09-16 21:25:54,Lisbon,Edge,Wind,Liquid Cooling,106.84,75.92,Needs Maintenance,18,923.0,242.0,2020,9,16
Server-4472,465.9,59,1.99,2022-04-15 21:26:32,Germany,Edge,Solar,Phase Change Cooling,104.27,138.7,Needs Maintenance,29,1012.0,160.0,2022,4,15
Server-4473,890.71,87,1.83,2021-10-03 03:47:23,Vienna,Backup Server,Solar,Peltier Cooling,76.57,162.79,Out of Service,29,1080.0,126.0,2021,10,3
Server-4474,559.33,59,1.59,2022-09-08 14:00:14,Vienna,Mainframe,Battery Backup,Phase Change Cooling,137.18,259.05,Under Repair,30,1027.0,229.0,2022,9,8
Server-4475,196.1,94,1.66,2023-10-12 18:51:49,Berlin,Mainframe,Grid,Phase Change Cooling,184.58,301.16,Out of Service,27,971.0,216.0,2023,10,12
Server-4476,459.01,58,1.65,2024-06-15 07:47:23,Paris,Edge,Geothermal,Heat Pipe Cooling,175.37,357.72,Needs Maintenance,28,944.0,229.0,2024,6,15
Server-4477,445.74,88,1.06,2024-12-27 17:45:03,Rome,Enterprise,Wind,Fan Cooling,85.92,91.73,Needs Maintenance,16,904.0,193.0,2024,12,27
Server-4478,528.28,85,1.22,2024-01-02 06:31:22,Germany,Backup Server,Wind,Evaporative Cooling,55.08,273.41,Active,24,1078.0,243.0,2024,1,2
Server-4479,493.33,85,1.96,2022-03-17 11:26:29,Stockholm,Edge,Grid,Evaporative Cooling,123.55,315.01,Out of Service,19,979.0,280.0,2022,3,17
